disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
2020,07/08/2020,2020-06-19,self,RUN,Sunrun Inc.,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016914.pdf,True
2020,09/15/2020,2020-08-28,--,F,Ford Motor Company,sale_full,"$1,001 - $15,000",Hon. James E. Banks,IN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017359.pdf,False
2020,09/15/2020,2020-08-26,--,F,Ford Motor Company,purchase,"$1,001 - $15,000",Hon. James E. Banks,IN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017359.pdf,False
2020,09/15/2020,2020-08-28,--,KR,Kroger Company,purchase,"$1,001 - $15,000",Hon. James E. Banks,IN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017359.pdf,False
2020,09/15/2020,2020-08-25,--,SBUX,Starbucks Corporation,sale_full,"$1,001 - $15,000",Hon. James E. Banks,IN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017359.pdf,False
2020,09/15/2020,2020-08-19,--,SBUX,Starbucks Corporation,purchase,"$1,001 - $15,000",Hon. James E. Banks,IN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017359.pdf,False
2020,09/15/2020,2020-09-02,joint,AMN,AMN Healthcare Services Inc,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017373.pdf,False
2020,09/15/2020,2020-09-02,joint,AMN,AMN Healthcare Services Inc,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017373.pdf,False
2020,09/15/2020,2020-09-02,joint,AMN,AMN Healthcare Services Inc,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017373.pdf,False
2020,09/15/2020,2020-09-02,joint,AMN,AMN Healthcare Services Inc,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017373.pdf,False
2020,09/15/2020,2020-09-02,joint,AMN,AMN Healthcare Services Inc,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017373.pdf,False
2020,09/15/2020,2020-09-02,joint,AMN,AMN Healthcare Services Inc,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017373.pdf,False
2020,09/15/2020,2020-09-02,joint,AMN,AMN Healthcare Services Inc,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017373.pdf,False
2020,09/15/2020,2020-09-02,joint,AMN,AMN Healthcare Services Inc,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017373.pdf,False
2020,09/15/2020,2020-09-02,joint,AMN,AMN Healthcare Services Inc,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017373.pdf,False
2020,09/15/2020,2020-08-31,joint,AMN,AMN Healthcare Services Inc,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017373.pdf,False
2020,09/15/2020,2020-09-02,joint,ZBRA,Zebra Technologies Corporation - Class A,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017373.pdf,False
2020,09/15/2020,2020-08-14,joint,ACN,Accenture plc Class A Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017380.pdf,False
2020,09/15/2020,2020-08-14,joint,MMP,Magellan Midstream Partners L.P. Limited Partnership,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017380.pdf,False
2020,09/15/2020,2020-08-14,joint,OKE,"ONEOK, Inc.",purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017380.pdf,False
2020,09/15/2020,2020-08-17,joint,TXN,Texas Instruments Incorporated,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017380.pdf,False
2020,09/15/2020,2020-09-03,self,AMZN,"Amazon.com, Inc.",sale_full,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017376.pdf,True
2020,09/15/2020,2020-09-03,self,AAPL,Apple Inc.,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017377.pdf,True
2020,09/15/2020,2020-09-03,self,KTOS,"Kratos Defense & Security Solutions, Inc.",purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017377.pdf,False
2020,09/15/2020,2020-09-04,self,KTOS,"Kratos Defense & Security Solutions, Inc.",purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017377.pdf,False
2020,09/15/2020,2020-09-03,self,AMZN,"Amazon.com, Inc.",sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017378.pdf,False
2020,09/15/2020,2020-09-03,self,AAPL,Apple Inc.,sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017378.pdf,False
2020,09/15/2020,2020-09-02,self,BLK,"BlackRock, Inc.",sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017378.pdf,False
2020,09/15/2020,2020-09-03,self,KTOS,"Kratos Defense & Security Solutions, Inc.",purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017378.pdf,False
2020,09/15/2020,2020-09-04,self,KTOS,"Kratos Defense & Security Solutions, Inc.",purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017378.pdf,False
2021,01/11/2021,2020-12-22,--,ABBV,AbbVie Inc. (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-23,,ABMD,"ABIOMED, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-31,,ABMD,"ABIOMED, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-21,,ALXN,"Alexion Pharmaceuticals, Inc. (U.S. Trust Holdings)",sale_partial,"$50,001 - $100,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-22,,ALXN,"Alexion Pharmaceuticals, Inc. (U.S. Trust Holdings)",sale_partial,"$15,001 - $50,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-31,,BABA,Alibaba Group Holding Limited - 8 Ordinary Shares (U.S. Trust Holdings),sale_partial,"$50,001 - $100,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-23,,BABA,Alibaba Group Holding Limited - 8 Ordinary Shares (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-21,,LNT,Alliant Energy Corp. (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-31,,AMZN,"Amazon.com, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-10,,AMAT,"Applied Materials, Inc. (U.S. Trust Holdings)",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-22,,T,AT&T Inc. (U.S. Trust Holdings),sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,BIIB,Biogen Inc. (U.S. Trust Holdings),sale_full,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-30,,BMRN,BioMarin Pharmaceutical Inc. (U.S. Trust Holdings),purchase,"$15,001 - $50,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,BKNG,Booking Holdings Inc. (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-07,,BRKS,"Brooks Automation, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-23,,CSTL,"Castle Bioscience, Inc. Common Stock (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,LUMN,"CenturyLink, Inc. d/b/a Lumen Technologies, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-07,,CCMP,"CMC Materials, Inc. (U.S. Trust Holdings)",sale_full,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-31,,COST,Costco Wholesale Corp. (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-23,,COST,Costco Wholesale Corp. (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-23,,CVET,"Covetrus, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,DXCM,"DexCom, Inc. (U.S. Trust Holdings)",sale_full,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,DLR,"Digital Realty Trust, Inc. (U.S. Trust Holdings)",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,D,"Dominion Energy, Inc. (U.S. Trust Holdings)",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-15,,DNKN,"Dunkin' Brands Group, Inc. (U.S. Trust Holdings)",sale_full,"$50,001 - $100,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-21,,ELAN,Elanco Animal Health Inc. (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-17,,DAVA,Endava PLC American Depositary Shares (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-14,,FB,"Facebook, Inc. - Class A (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-23,,FB,"Facebook, Inc. - Class A (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-31,,FB,"Facebook, Inc. - Class A (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,FB,"Facebook, Inc. - Class A (U.S. Trust Holdings)",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,FTDR,"Frontdoor, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,GE,General Electric Company,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,GILD,"Gilead Sciences, Inc. (U.S. Trust Holdings)",sale_full,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-23,,ICUI,"ICU Medical, Inc. (U.S. Trust Holdings)",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-22,,INCY,Incyte Corp. (U.S. Trust Holdings),sale_full,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,INTC,Intel Corp. (U.S. Trust Holdings),sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-22,,K,Kellogg Company (U.S. Trust Holdings),sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,LHX,"L3Harris Technologies, Inc. (U.S. Trust Holdings)",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-10,,MEDP,"Medpace Holdings, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-21,,NBIX,"Neurocrine Biosciences, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-31,,EDU,"New Oriental Education & Technology Group, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-23,,EDU,"New Oriental Education & Technology Group, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-31,,NVDA,NVIDIA Corp. (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-23,,PHR,"Phreesia, Inc. (U.S. Trust Holdings)",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-22,,RTX,Raytheon Technologies Corp. (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,REGN,"Regeneron Pharmaceuticals, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-11,,ROKU,"Roku, Inc. - Class A (U.S. Trust Holdings)",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-04,,--,SAN JOAQUIN CNTY CA TRANSN AUTH SALES TAX (U.S. Trust Holdings),sale_full,"$250,001 - $500,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-23,,SHW,Sherwin-Williams Company (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-07,,SITE,"SiteOne Landscape Supply, Inc. (U.S. Trust Holdings)",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-23,,SPLK,Splunk Inc. (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-23,,STAG,"Stag Industrial, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,TSLA,"Tesla, Inc. (U.S. Trust Holdings)",purchase,"$50,001 - $100,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,USB,U. S. Bancorp (U.S. Trust Holdings),sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-10,,VCYT,"Veracyte, Inc. (U.S. Trust Holdings)",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-23,,VCYT,"Veracyte, Inc. (U.S. Trust Holdings)",sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,True
2021,01/11/2021,2020-12-31,,V,"Visa, Inc. (U.S. Trust Holdings)",purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-22,,WFC,Wells Fargo & Company (U.S. Trust Holdings),purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-31,,ADBE,Adobe Inc,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,False
2021,01/11/2021,2020-12-08,joint,ZBH,"Zimmer Biomet Holdings, Inc.",purchase,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,False
2021,01/11/2021,2020-12-16,joint,ZBH,"Zimmer Biomet Holdings, Inc.",purchase,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,False
2021,01/11/2021,2020-12-03,joint,ZBH,"Zimmer Biomet Holdings, Inc.",purchase,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,False
2021,01/11/2021,2020-12-08,joint,ZBRA,Zebra Technologies Corporation,sale_partial,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,True
2021,01/11/2021,2020-12-10,joint,WRK,Westrock Company,purchase,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,False
2021,01/11/2021,2020-12-16,joint,WRK,Westrock Company,purchase,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,False
2021,01/11/2021,2020-12-16,joint,WLK,Westlake Chemical Corporation,purchase,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,False
2021,01/11/2021,2020-12-10,joint,WLK,Westlake Chemical Corporation,purchase,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,False
2021,01/11/2021,2020-12-11,joint,WCC,"WESCO International, Inc.",purchase,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,False
2021,01/11/2021,2020-12-11,joint,VNT,Vontier Corporation,purchase,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,False
2021,01/11/2021,2020-12-11,joint,VRT,"Vertiv Holdings, LLC",purchase,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,False
2021,01/11/2021,2020-12-03,joint,UAA,"Under Armour, Inc.",purchase,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,False
