PID,College,Level,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A14368951,TH,SR,98.0454035,100,00:00:00,83.15594164,100,00:00:00,78.7418148,85,00:00:00,91.52293043,100,00:00:00,11.85395857,15,00:00:00,92.89406583,100,00:00:00,70,70,00:00:00,10,10,00:00:00,28.96161417,47,00:00:00,85,85,431:24:05,10,10,00:00:00,93.39212435,100,00:00:00,75,75,00:00:00,23.22848637,25,00:00:00,93.9892508,100,239:47:06,48.54344663,50,00:00:00,5.587480939,10,00:00:00,86.56649417,100,00:00:00,75.15259716,87,00:00:00,671:11:11,20.63495264,25,00:00:00,73.907078,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.989164366,10,671:11:11,9.858741405,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.389593528,10,00:00:00,10,10,00:00:00
A14327063,WA,SR,71.56465876,100,00:00:00,39.88522709,100,00:00:00,51.81887473,85,00:00:00,87.94367158,100,00:00:00,14.3260463,15,00:00:00,,100,00:00:00,32.45184878,70,00:00:00,,10,00:00:00,36.68144517,47,00:00:00,85,85,00:00:00,,10,00:00:00,81.50375626,100,00:00:00,67.46274266,75,00:00:00,25,25,00:00:00,65.19453481,100,453:54:49,26.44797172,50,00:00:00,,10,00:00:00,88.65085414,100,00:00:00,81.18644025,87,00:00:00,644:57:10,15.94863877,25,00:00:00,50.56490326,75,00:00:00,55.74285531,75,00:00:00,8.094303461,10,00:00:00,6.788568752,10,00:00:00,9.362902533,10,00:00:00,2.588926807,10,00:00:00,9.316339954,10,00:00:00,5.836163383,10,00:00:00,9.025772206,10,00:00:00,4.381366373,10,00:00:00,9.898291068,10,00:00:00,8.328977669,10,00:00:00
A14449980,WA,SR,91.10301128,100,53:24:36,77.45280773,100,00:00:00,58.51804021,85,00:00:00,88.15774926,100,00:00:00,12.56518898,15,00:00:00,69.95125766,100,00:00:00,43.08252141,70,00:00:00,10,10,00:00:00,34.94040107,47,00:00:00,71.57076845,85,00:00:00,,10,00:00:00,82.99138669,100,00:00:00,60.30781705,75,00:00:00,20.54363341,25,00:00:00,72.36907178,100,00:00:00,29.33904236,50,00:00:00,0,10,00:00:00,82.24706478,100,00:00:00,67.79465184,87,00:00:00,71:10:08,20.52381946,25,00:00:00,58.17185785,75,00:00:00,63.93939038,75,00:00:00,10,10,71:10:08,10,10,00:00:00,8.183355401,10,00:00:00,9.129631078,10,00:00:00,7.9811389,10,00:00:00,7.75964942,10,71:10:08,8.275882007,10,00:00:00,8.745098834,10,00:00:00,8.515721921,10,71:10:08,10,10,00:00:00
A14187677,RE,SR,93.23947368,100,00:00:00,99.4163127,100,00:00:00,82.29875997,85,00:00:00,86.80234383,100,00:00:00,15,15,00:00:00,99.98035909,100,47:15:32,70,70,00:00:00,10,10,00:00:00,28.20029301,47,00:00:00,85,85,00:00:00,,10,00:00:00,79.81934387,100,00:00:00,72.64119629,75,00:00:00,24.04712227,25,00:00:00,86.8240906,100,00:00:00,30.13387916,50,00:00:00,0.342863107,10,00:00:00,99.58343353,100,00:00:00,67.22850837,87,00:00:00,81:55:40,25,25,00:00:00,75,75,00:00:00,75,75,47:15:32,6.66356379,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.991536711,10,00:00:00,10,10,00:00:00,9.027268089,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14755997,RE,JR,93.50351356,100,00:00:00,,100,00:00:00,74.47644086,85,00:00:00,71.17003976,100,267:15:40,9.384752614,15,00:00:00,93.86886238,100,38:23:00,70,70,00:00:00,10,10,00:00:00,38.44152246,47,00:00:00,81.48590868,85,504:45:26,8.254209528,10,00:00:00,100,100,00:00:00,75,75,00:00:00,25,25,00:00:00,91.60537733,100,00:00:00,40.63507365,50,00:00:00,0.8897569175,10,00:00:00,98.79440591,100,00:00:00,80.44055866,87,00:00:00,810:24:06,22.05294438,25,00:00:00,73.44357363,75,267:15:40,74.52988845,75,38:23:00,10,10,504:45:26,9.859751443,10,00:00:00,10,10,00:00:00,9.488890264,10,00:00:00,10,10,38:23:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.163018432,10,00:00:00
A14137241,RE,SR,99.17053219,100,00:00:00,47.57109923,100,32:23:21,71.21291188,85,00:00:00,86.14884975,100,00:00:00,12.22365385,15,00:00:00,82.34899133,100,47:04:08,39.18737008,70,00:00:00,9.087150711,10,00:00:00,38.4716019,47,00:00:00,71.64678811,85,00:00:00,10,10,00:00:00,78.04563364,100,00:00:00,73.86822507,75,00:00:00,23.96369099,25,00:00:00,90.0073936,100,00:00:00,49.38606807,50,00:00:00,6.525882797,10,00:00:00,96.0127885,100,00:00:00,71.90879903,87,00:00:00,79:28:00,21.59447821,25,00:00:00,66.65052727,75,00:00:00,72.76798656,75,00:00:00,7.181895824,10,00:00:00,10,10,00:00:00,8.094551634,10,00:00:00,9.286120927,10,00:00:00,10,10,00:00:00,9.286721581,10,47:04:08,9.564898808,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.129720636,10,79:28:00
A14647586,TH,SR,74.62992714,100,00:00:00,71.50300142,100,00:00:00,66.70121836,85,00:00:00,90.32836887,100,00:00:00,14.12608761,15,00:00:00,95.2855892,100,47:40:33,59.47749951,70,00:00:00,,10,00:00:00,36.98321299,47,00:00:00,67.10710278,85,00:00:00,,10,00:00:00,77.37423397,100,00:00:00,61.5906888,75,00:00:00,3.517644914,25,00:00:00,73.09080518,100,00:00:00,42.88262386,50,00:00:00,,10,00:00:00,70.71154794,100,00:00:00,61.45996137,87,00:00:00,92:04:41,23.13172651,25,00:00:00,60.12934215,75,00:00:00,66.82214944,75,00:00:00,10,10,47:40:33,9.328145927,10,00:00:00,7.570000737,10,47:40:33,9.728778833,10,00:00:00,10,10,00:00:00,8.378034979,10,00:00:00,7.462212108,10,00:00:00,9.256602471,10,00:00:00,9.067940775,10,00:00:00,8.514512265,10,00:00:00
A14429482,RE,JR,100,100,00:00:00,70.95191837,100,00:00:00,71.12872042,85,00:00:00,88.32067401,100,00:00:00,6.142106743,15,00:00:00,90.58270447,100,00:00:00,57.99755353,70,00:00:00,10,10,00:00:00,46.21889336,47,00:00:00,75.57936392,85,00:00:00,9.622846195,10,00:00:00,79.76442448,100,00:00:00,66.64094244,75,00:00:00,19.86284737,25,00:00:00,84.56770622,100,00:00:00,50,50,00:00:00,2.624608298,10,00:00:00,85.15559721,100,00:00:00,62.37677867,87,00:00:00,22:31:06,20.29940037,25,00:00:00,66.14065147,75,00:00:00,75,75,00:00:00,10,10,00:00:00,8.180774309,10,00:00:00,9.567415556,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.078986331,10,00:00:00
A14315875,WA,JR,81.17249283,100,00:00:00,95.73289338,100,00:00:00,76.11975334,85,00:00:00,83.30007701,100,00:00:00,6.216053155,15,00:00:00,98.87194765,100,00:00:00,68.3246021,70,00:00:00,10,10,00:00:00,40.66923137,47,00:00:00,83.9069028,85,00:00:00,9.195448577,10,00:00:00,84.14751472,100,00:00:00,70.1996763,75,00:00:00,23.90040539,25,00:00:00,91.60542285,100,257:20:17,44.44804349,50,00:00:00,7.146022043,10,00:00:00,90.45106211,100,00:00:00,79.89024888,87,00:00:00,257:21:00,25,25,00:00:00,70.95580362,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.573848779,10,00:00:00,10,10,00:00:00
A14407221,RE,JR,90.57504631,100,55:41:56,77.65148895,100,00:00:00,77.37946831,85,00:00:00,100,100,00:00:00,15,15,00:00:00,79.22655191,100,00:00:00,59.92163649,70,00:00:00,10,10,00:00:00,40.73532606,47,00:00:00,73.43427739,85,557:54:22,5.715096594,10,00:00:00,90.53678876,100,00:00:00,59.43199185,75,00:00:00,21.52110891,25,00:00:00,,100,00:00:00,44.80195585,50,00:00:00,1.734189739,10,00:00:00,83.3945415,100,00:00:00,87,87,00:00:00,613:36:18,21.47051259,25,557:54:22,68.11174861,75,00:00:00,75,75,00:00:00,10,10,00:00:00,7.388354448,10,00:00:00,10,10,557:54:22,10,10,00:00:00,6.858756916,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14417790,FI,SR,74.39775663,100,00:00:00,70.58220618,100,00:00:00,59.85745879,85,00:00:00,73.59022447,100,00:00:00,15,15,00:00:00,75.03899773,100,00:00:00,59.37545856,70,00:00:00,10,10,00:00:00,37.33085483,47,00:00:00,61.584666,85,00:00:00,,10,00:00:00,77.63172727,100,00:00:00,70.52497903,75,00:00:00,25,25,00:00:00,58.71494071,100,00:00:00,49.96080817,50,00:00:00,,10,00:00:00,87.0276478,100,00:00:00,70.07810771,87,00:00:00,00:00:00,17.86973657,25,00:00:00,56.24117401,75,00:00:00,64.83249288,75,00:00:00,8.681804033,10,00:00:00,9.734838573,10,00:00:00,8.3025942,10,00:00:00,8.981133002,10,00:00:00,10,10,00:00:00,7.322512169,10,00:00:00,8.718245571,10,00:00:00,10,10,00:00:00,8.634842972,10,00:00:00,7.146333234,10,00:00:00
A14779202,RE,SR,90.00649877,100,00:00:00,32.62895577,100,00:00:00,74.71230217,85,00:00:00,100,100,00:00:00,15,15,00:00:00,100,100,00:00:00,66.07076957,70,00:00:00,9.240300596,10,00:00:00,40.01930508,47,00:00:00,65.70039034,85,431:28:41,8.974372851,10,00:00:00,99.94086392,100,00:00:00,63.38643345,75,00:00:00,20.87285561,25,00:00:00,95.85647667,100,00:00:00,46.47164214,50,00:00:00,3.057971242,10,00:00:00,91.71486465,100,00:00:00,74.28616518,87,00:00:00,431:28:41,21.33126838,25,00:00:00,67.36007853,75,00:00:00,74.94935784,75,00:00:00,10,10,00:00:00,10,10,00:00:00,9.384959221,10,00:00:00,7.085147672,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.363269036,10,00:00:00,10,10,00:00:00,9.459857929,10,00:00:00
A14135603,SI,SO,81.32991148,100,00:00:00,86.84022394,100,217:08:59,81.85942455,85,00:00:00,100,100,00:00:00,14.07612614,15,00:00:00,87.11337584,100,00:00:00,64.61687975,70,00:00:00,9.801043926,10,00:00:00,35.68623891,47,00:00:00,80.41612887,85,00:00:00,10,10,00:00:00,97.30535623,100,00:00:00,73.05964904,75,00:00:00,25,25,00:00:00,90.57230298,100,00:00:00,50,50,00:00:00,2.214235832,10,00:00:00,79.41809514,100,00:00:00,78.0609297,87,00:00:00,217:20:17,23.45948775,25,00:00:00,75,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.414634303,10,00:00:00,8.619463169,10,00:00:00,10,10,00:00:00,9.30385539,10,00:00:00,10,10,00:00:00
A14847419,MU,JR,99.10902599,100,00:00:00,98.48866649,100,00:00:00,70.54615984,85,00:00:00,96.46410808,100,00:00:00,8.631085718,15,00:00:00,100,100,00:00:00,70,70,00:00:00,10,10,00:00:00,35.80040379,47,00:00:00,63.26389857,85,00:00:00,4.746560739,10,00:00:00,98.38225837,100,00:00:00,75,75,00:00:00,22.05474302,25,00:00:00,100,100,00:00:00,46.31582245,50,00:00:00,8.710026704,10,00:00:00,92.52404635,100,00:00:00,85.55931872,87,00:00:00,120:01:11,23.58930419,25,00:00:00,66.42037051,75,00:00:00,71.34965679,75,120:01:11,9.870834158,10,00:00:00,10,10,00:00:00,8.95801535,10,00:00:00,8.45028372,10,00:00:00,10,10,120:01:11,7.283609442,10,120:01:11,9.173359583,10,120:01:11,6.687991693,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14540066,TH,SR,90.86391487,100,00:00:00,80.36707823,100,00:00:00,84.84900448,85,00:00:00,92.32239764,100,00:00:00,10.73126773,15,00:00:00,89.67742365,100,00:00:00,61.91634139,70,00:00:00,8.668988268,10,00:00:00,44.53896824,47,00:00:00,85,85,00:00:00,10,10,00:00:00,88.15412542,100,00:00:00,66.84575235,75,00:00:00,19.88187072,25,00:00:00,70.86481615,100,00:00:00,43.17886561,50,00:00:00,,10,00:00:00,89.76407555,100,00:00:00,71.34997486,87,00:00:00,00:00:00,23.40360497,25,00:00:00,72.28690086,75,00:00:00,75,75,00:00:00,9.651505994,10,00:00:00,10,10,00:00:00,9.712941312,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.680330926,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14169808,TH,JR,98.42613147,100,00:00:00,81.68744992,100,00:00:00,67.94090541,85,00:00:00,96.11945114,100,00:00:00,11.65355241,15,00:00:00,100,100,42:36:43,,70,00:00:00,,10,00:00:00,44.29622965,47,00:00:00,85,85,00:00:00,,10,00:00:00,87.00402742,100,00:00:00,69.69359853,75,00:00:00,25,25,00:00:00,62.35399796,100,00:00:00,36.43060244,50,00:00:00,0.9579078717,10,00:00:00,88.53212461,100,00:00:00,67.02399413,87,00:00:00,63:51:33,21.76886283,25,00:00:00,64.51952829,75,00:00:00,68.4206881,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,63:51:33,9.349075651,10,00:00:00,10,10,00:00:00,7.846159678,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14929955,WA,JR,100,100,00:00:00,100,100,00:00:00,79.30374723,85,00:00:00,87.19097763,100,00:00:00,15,15,00:00:00,95.00386349,100,42:08:52,70,70,00:00:00,10,10,00:00:00,30.20938204,47,00:00:00,83.49969176,85,00:00:00,10,10,00:00:00,95.13450995,100,00:00:00,63.39044433,75,00:00:00,18.26288408,25,00:00:00,96.93077411,100,00:00:00,50,50,00:00:53,0,10,00:00:00,95.84385217,100,00:00:00,66.75216273,87,00:00:00,42:09:45,25,25,00:00:00,70.49023128,75,00:00:00,75,75,00:00:00,8.842558222,10,00:00:53,10,10,00:00:00,10,10,00:00:53,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.977714217,10,00:00:00,10,10,42:08:52,10,10,00:00:00,10,10,00:00:00
A14545267,SI,JR,81.42597139,100,00:00:00,100,100,00:00:00,60.00972969,85,00:00:00,82.83302184,100,00:00:00,13.44388703,15,00:00:00,100,100,45:17:14,64.77754984,70,00:00:00,10,10,00:00:00,42.54410128,47,00:00:00,70.20905851,85,00:00:00,8.920941944,10,00:00:00,86.29268986,100,00:00:00,73.7999355,75,00:00:00,25,25,00:00:00,82.46469251,100,00:00:00,21.68836112,50,00:01:22,0.712005942,10,00:00:00,88.52953867,100,00:00:00,65.06746353,87,00:00:00,63:28:47,18.48021425,25,00:00:00,55.07373734,75,00:00:00,62.33239407,75,00:00:00,8.685708071,10,00:00:00,7.451590575,10,00:00:00,7.153254625,10,45:17:14,8.050876052,10,00:00:00,8.704118543,10,00:00:00,10,10,00:01:22,9.648140403,10,63:28:47,8.324370178,10,00:00:00,8.597750591,10,00:00:00,4.510801545,10,00:00:00
A14722970,SI,JR,94.17953014,100,00:00:00,92.44140876,100,00:00:00,79.8327214,85,00:00:00,97.27566818,100,00:00:00,9.043259239,15,00:00:00,83.048457,100,47:58:12,70,70,00:00:00,,10,00:00:00,34.6774776,47,00:00:00,85,85,00:00:00,3.896709729,10,00:00:00,84.56570191,100,00:00:00,72.73020922,75,00:00:00,24.22987389,25,00:00:00,75.81831199,100,257:12:16,50,50,00:00:00,1.886851105,10,00:01:00,96.22799686,100,00:00:00,70.19732024,87,00:00:00,329:54:14,25,25,00:00:00,73.60127741,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.029486325,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14874081,SI,JR,79.31142778,100,00:00:00,78.50398044,100,00:00:00,42.55123885,85,00:00:00,94.55418655,100,00:00:00,13.08824459,15,00:00:00,39.51203737,100,35:24:07,56.72584531,70,00:00:00,9.913357608,10,00:00:00,41.15817006,47,00:00:00,65.44016264,85,00:00:00,,10,00:00:00,84.14611198,100,00:00:00,75,75,00:00:00,21.54667218,25,00:00:00,89.63637421,100,00:00:00,46.03113407,50,00:00:00,5.81050278,10,00:00:00,66.63432996,100,00:00:00,63.30844504,87,00:00:00,35:24:07,12.90922521,25,00:00:00,43.00690083,75,00:00:00,51.55132069,75,00:00:00,9.204246968,10,00:00:00,9.24947412,10,00:00:00,9.285919757,10,00:00:00,5.396968422,10,00:00:00,6.609802413,10,00:00:00,7.015695526,10,00:00:00,5.169772885,10,00:00:00,8.887640528,10,35:24:07,5.838599162,10,00:00:00,7.802364065,10,00:00:00
A14155244,FI,JR,68.65187298,100,00:00:00,52.84750763,100,00:00:00,66.2734304,85,00:00:00,66.21206734,100,00:00:00,11.87086742,15,00:00:00,100,100,00:00:00,38.50956178,70,00:00:00,8.324393584,10,00:00:00,47,47,00:00:00,67.29621286,85,00:00:00,,10,00:00:00,90.47667283,100,00:00:00,50.3713613,75,00:00:00,18.59606708,25,00:00:00,73.76104605,100,00:00:00,38.41690999,50,00:00:00,1.880414792,10,00:00:00,92.52084388,100,00:00:00,67.92159885,87,00:00:00,00:00:00,20.53574597,25,00:00:00,62.15279795,75,00:00:00,65.86633683,75,00:00:00,10,10,00:00:00,10,10,00:00:00,7.481274695,10,00:00:00,10,10,00:00:00,8.384277399,10,00:00:00,8.9425321,10,00:00:00,9.938725215,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14865587,FI,JR,95.23325969,100,00:00:00,70.63149996,100,00:00:00,68.83551006,85,00:00:00,83.04173914,100,00:00:00,14.15790857,15,00:00:00,96.03527009,100,47:13:39,30.51193227,70,00:00:00,,10,00:00:00,39.26997899,47,00:00:00,38.37556147,85,00:00:00,,10,00:00:00,90.44477162,100,00:00:00,63.5683001,75,00:00:00,25,25,00:00:00,37.06611734,100,00:00:00,39.88382971,50,00:00:00,2.600531773,10,00:00:00,81.30701871,100,00:00:00,82.07528235,87,00:00:00,47:13:39,21.53046752,25,00:00:00,58.69355331,75,47:13:39,67.57775352,75,00:00:00,10,10,47:13:39,8.915092966,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.371192355,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.581248324,10,00:00:00,7.293039779,10,00:00:00
A14755997,FI,JR,97.90477516,100,00:00:00,,100,00:00:00,82.04663415,85,00:00:00,70.78883881,100,267:15:40,6.913404744,15,00:00:00,89.10899334,100,38:23:00,64.83246008,70,00:00:00,7.511355748,10,00:00:00,42.03327333,47,00:00:00,80.37929888,85,504:45:26,8.732530736,10,00:00:00,100,100,00:00:00,64.28789688,75,00:00:00,25,25,00:00:00,92.6113057,100,00:00:00,35.0416675,50,00:00:00,0.2560354891,10,00:00:00,83.27514738,100,00:00:00,67.37748022,87,00:00:00,810:24:06,24.00940582,25,00:00:00,69.68923205,75,00:00:00,75,75,00:00:00,10,10,38:23:00,10,10,38:23:00,9.24749589,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,38:23:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.768091852,10,00:00:00
A14235623,SI,JR,84.30690692,100,00:00:00,48.80670327,100,00:00:00,38.90723453,85,00:00:00,50.7889799,100,00:00:00,4.990862708,15,00:00:00,13.37163037,100,45:46:01,2.078904772,70,00:00:00,,10,00:00:00,36.73622197,47,00:00:00,21.29275006,85,00:00:00,,10,00:00:00,76.94246139,100,00:00:00,37.95674319,75,00:00:00,0.5728478409,25,00:00:00,13.51916357,100,00:00:00,39.20488348,50,00:00:00,9.753594721,10,00:00:00,75.62219235,100,00:00:00,65.86381224,87,00:00:00,45:46:01,13.77824931,25,00:00:00,37.40822179,75,00:00:00,44.04703552,75,00:00:00,5.802255953,10,00:00:00,8.458886359,10,00:00:00,9.993162944,10,00:00:00,8.415008478,10,00:00:00,5.034719429,10,00:00:00,6.498476509,10,00:00:00,7.419586054,10,00:00:00,3.642234587,10,00:00:00,4.996701006,10,00:00:00,6.805673911,10,00:00:00
A14858657,WA,JR,83.81935672,100,00:00:00,32.81786439,100,00:00:00,62.82082384,85,00:00:00,54.71187214,100,00:00:00,8.686785377,15,00:00:00,76.16388132,100,45:29:08,64.68289641,70,00:00:00,,10,00:00:00,47,47,00:00:00,57.00916166,85,00:00:00,,10,00:00:00,93.06597417,100,00:00:00,48.58604823,75,00:00:00,25,25,00:00:00,76.91712065,100,00:00:00,25.92740735,50,00:00:00,4.108673822,10,00:00:00,83.81789134,100,00:00:00,78.76497665,87,00:00:00,244:19:39,22.78313454,25,00:00:00,61.41239181,75,00:00:00,66.83394144,75,00:00:00,10,10,00:00:00,9.000471005,10,00:00:00,10,10,00:00:00,7.963047784,10,00:00:00,10,10,00:00:00,8.385763231,10,00:00:00,7.15917679,10,45:29:08,6.82345674,10,00:00:00,7.913730326,10,00:00:00,10,10,00:00:00
A14429482,SI,JR,83.95824443,100,00:00:00,87.98959333,100,00:00:00,79.33809601,85,00:00:00,82.65554902,100,00:00:00,14.92985856,15,00:00:00,81.68353479,100,00:00:00,62.62822632,70,00:00:00,10,10,00:00:00,44.66655948,47,00:00:00,63.32173465,85,00:00:00,6.752149995,10,00:00:00,73.9413,100,00:00:00,72.20653824,75,00:00:00,23.60102324,25,00:00:00,80.69448265,100,00:00:00,38.72650391,50,00:00:00,9.644666129,10,00:00:00,84.23480289,100,00:00:00,71.99445869,87,00:00:00,22:31:06,25,25,00:00:00,75,75,00:00:00,74.50982236,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.949861146,10,22:31:06,9.340104324,10,00:00:00,10,10,00:00:00,10,10,22:31:06,9.766044773,10,00:00:00,10,10,00:00:00
A14127594,FI,JR,98.5434835,100,00:00:00,97.83536182,100,00:00:00,77.97995557,85,00:00:00,93.58864587,100,00:00:00,13.43316571,15,00:00:00,100,100,00:00:00,70,70,00:00:00,7.885042047,10,00:00:00,41.23651604,47,00:00:00,81.33220808,85,00:00:00,10,10,00:00:00,96.55951542,100,00:00:00,61.96715556,75,00:00:00,25,25,00:00:00,93.10959081,100,00:00:00,50,50,00:00:00,9.214922493,10,00:00:00,97.45176403,100,00:00:00,69.2498213,87,00:00:00,00:00:00,25,25,00:00:00,75,75,00:00:00,75,75,00:00:00,7.965311863,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.161224811,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.014556214,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14165625,FI,SR,99.47114002,100,00:00:00,77.40744677,100,00:00:00,67.71006719,85,00:00:00,100,100,00:00:00,15,15,00:00:00,96.36313839,100,00:00:00,54.85247942,70,00:00:00,10,10,00:00:00,34.88634906,47,00:00:00,84.82674117,85,419:30:30,8.125818313,10,00:00:00,81.04953539,100,00:00:00,66.85424219,75,00:00:00,25,25,00:00:00,94.25850551,100,00:00:00,48.69987523,50,00:00:00,0.2992483703,10,00:00:00,93.61766816,100,00:00:00,87,87,00:00:00,549:31:58,20.73789528,25,00:00:00,67.02993193,75,00:00:00,71.97970059,75,419:30:30,6.460311354,10,00:00:00,10,10,419:30:30,10,10,00:00:00,8.719769947,10,00:00:00,10,10,549:31:58,9.379739972,10,00:00:00,8.271009158,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.973610614,10,00:00:00
A14612635,RE,SO,100,100,00:00:00,94.94485066,100,00:00:00,56.33145695,85,00:00:00,100,100,00:00:00,15,15,00:00:00,94.47914188,100,45:24:46,65.78659385,70,00:00:00,9.260159034,10,00:00:00,46.31137333,47,00:00:00,85,85,743:53:39,10,10,00:00:00,91.10248761,100,00:00:00,72.25454898,75,00:00:00,25,25,00:00:00,100,100,00:00:00,42.64214477,50,180:13:15,0,10,00:00:00,83.91453293,100,00:00:00,81.25750209,87,00:00:00,969:31:40,16.18833266,25,00:00:00,52.42540786,75,00:00:00,57.18481541,75,00:00:00,6.918158739,10,00:00:00,7.878643859,10,969:31:40,9.157599631,10,00:00:00,7.408790886,10,00:00:00,7.013058388,10,00:00:00,9.812662556,10,00:00:00,9.959896487,10,00:00:00,6.025736888,10,00:00:00,8.287999598,10,00:00:00,9.761156725,10,00:00:00
A14169808,TH,JR,97.09089407,100,00:00:00,73.10741934,100,00:00:00,65.90858519,85,00:00:00,96.91999552,100,00:00:00,8.625714855,15,00:00:00,94.38873307,100,42:36:43,,70,00:00:00,,10,00:00:00,35.15701598,47,00:00:00,83.24643903,85,00:00:00,,10,00:00:00,82.95840567,100,00:00:00,74.10180312,75,00:00:00,25,25,00:00:00,75.85988221,100,00:00:00,45.45568314,50,00:00:00,1.101350898,10,00:00:00,88.73824911,100,00:00:00,66.40426571,87,00:00:00,63:51:33,22.1846691,25,00:00:00,62.9760662,75,63:51:33,68.22845528,75,00:00:00,9.769503708,10,00:00:00,9.544409993,10,00:00:00,10,10,00:00:00,9.227537166,10,63:51:33,9.711475615,10,00:00:00,9.50981542,10,00:00:00,10,10,00:00:00,8.222044731,10,00:00:00,10,10,00:00:00,9.294271378,10,00:00:00
